"180","8MM NUT SS","NM8S","Kanban Stock",0,0,0,0,"To be Ordered","NA","2023-06-19 21:59:51","NA"
"181","Self Tapping Screw 5mm x 12","TTM512PZZ","Kanban Stock",0,0,0,0,"To be Ordered","NA","2023-06-19 21:59:51","NA"
"BH6","TS250 4P MCCB TOP HAT FOR ADVD","TS250MCCB-ADV","TopHats",0,50,25,25,"Partially Received","NA12356","2023-06-21 06:54:33","NA"
"BH7","ADV580 - DUCT MOUNTING BRACKET","ADV580BKTDM","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH10","ADV-HVC CHASSIS MAIN SWITCH MOUNTING TOP HAT","ADVHVCTHMSDIN","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH12","ADV-3xF50 DV MOUNTING","ADVTH3F50DVMS","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH27","HPS SURGE BRACKET","HPSSRGBRKT","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH29","FCL MTNG TOPHAT 250-400A","TOPHAT250-400A ","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH30","250/400A Pillar Copper Bar","PP-GT-CBAR","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH36","TS250 4P MCCB TOP HAT FOR HPR","TS250MCCBTH","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH50","MSCTLINK 1 INSULATING COATING RED WHITE & BLUE","MSCTLINK 1","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH51","MSCTLINK 3 INSULATING COATING RED WHITE & BLUE","MSCTLINK 3","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH52","MSCTLINK 5 INSULATION COATING RED WHITE & BLUE","MSCTLINK 5","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH53","MCCB CT LINK1","MCCB CT LINK1","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH54","MCCB 3 LINK - NO DIP SET 3 (61MM)","MCCB3LINK (61MM)","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH55","MCCB1 LINK","MCCB1 LINK","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH56","SFMLINK (MCCB) DIPPED","SFMLINK (MCCB)","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH57","MSCTLINK 6 INSULATING COATING RED WHITE & BLUE","MSCTLINK 6","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH58","MSCTLINK 8 INSULATING COATING RED WHITE & BLUE","MSCTLINK 8","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH59","MSCTLINK 7","MSCTLINK 7","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH60","MCCB SHORT LINK","2023-06-15 22:52:23","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH61","RED WHITE BLUE Complete Set Copper Bar","PCTO-TYPE 1","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH62","F50DV to HVC Chassis Mounting Copper Tags","CTF50DV-HVC","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH63","RED WHITE BLUE Complete Set Copper Bar","PCTI-TYPE 1","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH64","BLACK Complete Set Copper Bar","PCT-TYPE 1","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH65","RED WHITE BLUE BLACK Complete Set Copper Bar","PCT-TYPE 2","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH66","CT SPACER","CT SPACER","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH67","Support Bracket (58mm)","SPLCH-01","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH77","HPR700 E&N TYPE 2","HPR700E&N","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH79","HPR-HPC LOW PAN CHASSIS MOUNTING TOP HAT","HPRHPCCMTH","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH80","HPR METAL SEGREGATION","HPRSEGBKT","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH92","F50DV POLY COVER","POLYCVR-F50DV-QF","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH95","F50DV POLY COVER","POLYCVR-F50DV-QF","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
