"BH6","TS250 4P MCCB TOP HAT FOR ADVD","TS250MCCB-ADV","TopHats",0,50,25,25,"Partially Received","NA12356","2023-06-21 06:54:33","NA"
"BH7","ADV580 - DUCT MOUNTING BRACKET","ADV580BKTDM","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH10","ADV-HVC CHASSIS MAIN SWITCH MOUNTING TOP HAT","ADVHVCTHMSDIN","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH12","ADV-3xF50 DV MOUNTING","ADVTH3F50DVMS","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH27","HPS SURGE BRACKET","HPSSRGBRKT","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH29","FCL MTNG TOPHAT 250-400A","TOPHAT250-400A ","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH30","250/400A Pillar Copper Bar","PP-GT-CBAR","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH36","TS250 4P MCCB TOP HAT FOR HPR","TS250MCCBTH","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH50","MSCTLINK 1 INSULATING COATING RED WHITE & BLUE","MSCTLINK 1","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH51","MSCTLINK 3 INSULATING COATING RED WHITE & BLUE","MSCTLINK 3","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH52","MSCTLINK 5 INSULATION COATING RED WHITE & BLUE","MSCTLINK 5","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH53","MCCB CT LINK1","MCCB CT LINK1","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH54","MCCB 3 LINK - NO DIP SET 3 (61MM)","MCCB3LINK (61MM)","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH55","MCCB1 LINK","MCCB1 LINK","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH56","SFMLINK (MCCB) DIPPED","SFMLINK (MCCB)","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH57","MSCTLINK 6 INSULATING COATING RED WHITE & BLUE","MSCTLINK 6","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH58","MSCTLINK 8 INSULATING COATING RED WHITE & BLUE","MSCTLINK 8","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH59","MSCTLINK 7","MSCTLINK 7","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH60","MCCB SHORT LINK","2023-06-15 22:52:23","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH61","RED WHITE BLUE Complete Set Copper Bar","PCTO-TYPE 1","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH62","F50DV to HVC Chassis Mounting Copper Tags","CTF50DV-HVC","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH63","RED WHITE BLUE Complete Set Copper Bar","PCTI-TYPE 1","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH64","BLACK Complete Set Copper Bar","PCT-TYPE 1","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH65","RED WHITE BLUE BLACK Complete Set Copper Bar","PCT-TYPE 2","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH66","CT SPACER","CT SPACER","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH67","Support Bracket (58mm)","SPLCH-01","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH77","HPR700 E&N TYPE 2","HPR700E&N","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH79","HPR-HPC LOW PAN CHASSIS MOUNTING TOP HAT","HPRHPCCMTH","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH80","HPR METAL SEGREGATION","HPRSEGBKT","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH92","F50DV POLY COVER","POLYCVR-F50DV-QF","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"BH95","F50DV POLY COVER","POLYCVR-F50DV-QF","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-19 22:03:35","NA"
"0","Test","MX","Kanban Stock",280,1000,100,900,"Partially Received","NA","2023-06-26 00:12:18","NA"
"BH1","KDN400 TOP HAT FOR ADV","ADVTHKDN400","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH2","ADV-CONTROL SWITCH","ADVTHCS3F50DV","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH3","ADV Cable Support Bracket","ADVCSUPBKT","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH4","Contactor Mounting Bkt (Ext)","ADV-CC50 ","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH5","SFM3-G3 MCB TOP HAT FOR ADV","ADVTHSFM3G3","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH8","ADV 700-DUCT","ADV700BKTDM","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH9","CONTACTOR MOUNTING BKT( Int )","ADV-HQFC CC50","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH11","ADV-BKT-METAL","ADVBKTMSEG","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH13","F50DV TOP HAT FOR ADV","ADVTHF50 ","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH14","ADV-CONTROL SWITCH MOUNTING","ADVTHCSDIN","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH15","ADV MAIN SWITCH TOPHAT","ADVTH","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH16","ADVTHMSDIN-EDS3250T2","ADVTHMSDIN-02","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH17","ADV-MAIN SWITCH MOUNTING","ADVTHMSDIN","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH18","ADVTHMSDIN-EDS3250 - 46.5mmW","ADVTHMSDIN-01","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH19","CUSTOM BRACKET 1","BRKT00001","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH20","HPS SIDE MOUNTING BRACKET","HPS_SIDEMTNBKT","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH21","HPS SIDE MOUNTING BRACKET(300)","HPSSIDEMTNBKT300","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH22","HPS E&N MOUNTING BRACKETS","HPS-E&NBKT-TYPE2","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH23","HPS HIGH MOUNTING BRACKET","HPS_HIGH MT_BRKT","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH24","HPS MED MOUNTING BRACKET","HPS_MED MT_BRKT ","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH25","HPS LOW MOUNTING BRACKET","HPS_LOW MT_BRKT ","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH26","ADV 700 - GEAR TRAY","ADV700GT ","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH28","HPS SOCOMEC TOP HAT","HPSOCOMECTH","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH31","HPR-QF CHASSIS","HPRQFCMTH","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH32","E & N BRACKET FOR HPR BOARDS","033012P04","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH33","F50DV TOP HAT FOR HPR","HPRF50DVMSMTH","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH34","HPR-CONTROL SWITCH MOUNTING","HPRCSMTHSTD","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH35","PANEL: MAIN SWITCH MOUNTING","023050P002","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH37","HPR SELECTOR SWITCH MOUNTING","HPRTHSSDIN","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH38","HPR DUCT MOUNTING BRACKET TYPE2","DMBKT-HPR","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH39","HPR DUCT MOUNTING BRACKET","HPRDMB","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH40","HPS 900-STANDARD CROSS BAR","HPS_CRSBAR-900ST","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH41","HPS GEAR TRAY 900 TYPE1","HPSGT900T1","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH42","HPS 900 GEAR TRAY","HPSGT900","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH43","HPS GEAR TRAY 900 TYPE2","HPSGT900T2","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH44","HPS GEAR TRAY 900 TYPE3","HPSGT900T3","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH45","HPS 700-STANDARD CROSS BAR(R2)","HPS_CRSBAR_700ST","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH46","HPS GEAR TRAY 100 ( 100 x 610)","HPSGT100","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH47","HPS 700-GT (R2)","HPS_GT_700","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH48","HPS GEAR TRAY 300 (300 x 610)","HPSGT300","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH49","HPS GEAR TRAY 400 (400 x 610)","HPSGT400","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH68","HPS LOW MOUNTING BRACKET(400)","HPSLOWMTBRKT400","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH69","HPS MEDIUM MOUNTING BRACKET","HPSMEDMTBRKT400","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH70","HPS HIGH MOUNTING BRACKET(400)","HPSHIGHMTBRKT400","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH71","HPS E&N MOUNTING BRACKET(400)","HPS-E&NBKT(400)","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH72","HPS SIDE MOUNTING BRACKET(400)","HPSSIDEMTNBKT400","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH73","CUSTOM BRACKET4(230mm)","BRKT00004(230MM)","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH74","CUSTOM BRACKET3(100mm)","BRKT00003(100MM)","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH75","SK204 TOP HAT FOR HPR","HPRTHSK204","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH76","CUSTOM BRACKET 2","BRKT00002","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"BH78","HPR-CONTROL SWITCH MOUNTING","HPRLCSMTHL","TopHats",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"34","Spade Blue 5mm","SL2-5","Kanban Stock",100,400,0,400,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"67","50 X 8mm LUG","CTL50-8","Kanban Stock",388,800,0,800,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"79.1","120MM COPPER LUG 8MM STUD BELL","CTL120-8","Kanban Stock",0,60,0,60,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"79.2","NARROW PALM LUG 120-8mm","CTLNP120-8","Kanban Stock",0,60,0,60,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"79.3","120MM COPPER LUG 10MM STUD BELL","CTL120-10","Kanban Stock",0,60,0,60,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"82.1","NARROW PALM LUG 150-8mm","CTLNP150-8","Kanban Stock",0,40,0,40,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"83.1","185mm Copper Lug 10mm Stud Bell","CTL185-10","Kanban Stock",0,40,0,40,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"105","105-empty","Empty105","Kanban Stock",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"182","M5x65 PAN SCREW","LLLLLL","Kanban Stock",0,50,0,50,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"183","M6x16 BOLT","CCCCCC","Kanban Stock",0,200,0,200,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"184","EMPTY184","EMPTY184","Kanban Stock",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"185","EMPTY185","EMPTY185","Kanban Stock",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"186","EMPTY186","EMPTY186","Kanban Stock",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"187","EMPTY187","EMPTY187","Kanban Stock",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"188","EMPTY188","EMPTY188","Kanban Stock",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"189","EMPTY189","EMPTY189","Kanban Stock",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
"190","EMPTY190","EMPTY190","Kanban Stock",0,0,0,0,"To be Ordered","NA","2023-06-28 04:47:38","NA"
